files_name classifier avg_bpm_normalized avg_rhythmic_density_normalized avg_velocity_normalized bpm_stddev_normalized velocity_stddev_normalized percent_irregular_time_signature
dowland_semper_dowland_(c)bachovich.mid 0 -1.6533288788623477 0.2126965874451726 0.2484954172933394 13.28 0.35 0.0
dowland_shoemaker's_wife_(c)bachovich.mid 0 -0.5202910869691654 0.5037790154151988 -0.7313209838133549 8.7 0.32 1.0
dowland_sir_john_smith_almain_(c)bachovich.mid 0 -0.6054444369095685 0.077953592562274 -0.1416442439375937 13.45 0.32 0.0154
dufaut_gigue_in_a_minor_(c)werths.mid 0 0.4927167169761079 0.8014342724039027 -0.1327097478788697 11.38 0.29 0.0
dufay_kyrie-christe-kyrie_anononym_mass(mccloskey).mid 0 1.044628189861114 1.177024502042646 -1.326954054394932 0.0 0.1 0.0
dupre_cortege_et_litanie_(c)livingston.mid 3 -1.081261426869108 -1.0093801222418874 1.1121633696366264 11.43 0.58 0.0
dupre_op_18_1_(c)livingston.mid 3 -0.9030282183502324 -0.141766691776391 -1.5235129676868522 0.0 0.36 0.0
dupre_op_18_2_(c)livingston.mid 3 -1.1747942287983273 -1.7140812906015792 -0.3769193068173164 0.0 0.13 0.0
dupre_op_18_3_(c)livingston.mid 3 -1.740973417231858 -2.735686715218961 -0.1892948895841199 0.0 0.32 0.0
dupre_op_18_4_(c)livingston.mid 3 -0.6312622079021375 -0.5901275284076405 1.3682855899867044 0.0 0.66 0.0
dupre_prelude_and_fugue_op_7_1a_(winitzki).mid 3 -0.3049165236890504 0.7145790317999438 1.6095169835722432 16.37 0.51 0.0
dupre_prelude_and_fugue_op_7_2a_(winitzki).mid 3 -0.8692839387195941 -2.2145552715952044 1.8954208574514 27.79 0.27 0.0
dupre_prelude_and_fugue_op_7_3a_(winitzki).mid 3 -0.1649570283082814 -1.2741712341372011 0.8947572988743505 20.84 0.52 0.0
dupre_symphonie_g_(c)vanzetten.mid 3 0.5158168278641962 0.8000258090427574 0.5731154407602989 35.01 0.47 0.3883
dupre_symphonie_passion_1_(c)livingston.mid 3 0.2710009467855374 -0.4605488991822739 -0.516893078403987 12.97 0.57 0.6883
dupre_symphonie_passion_2_(c)livingston.mid 3 -0.6570799788947066 -2.618784256243902 0.2187137637642607 22.1 0.51 0.0
dupre_symphonie_passion_3_(c)livingston.mid 3 -1.1469382127273977 -2.278405610633791 -0.6330415271673947 9.2 0.83 0.0
dupre_symphonie_passion_4_(c)livingston.mid 3 1.5396952722273938 -0.6384847704736287 -0.4096791256993032 7.99 0.45 0.0
dupre_variations_sur_le_noe_(c)livingston.mid 3 0.3513983915430984 -0.7037435728733603 0.4897268108788783 18.2 0.47 0.1659
durufle_suite_op_5_toccata_(winitzki).mid 3 0.4822990199089307 -0.7168892309107164 1.538041015102454 24.42 0.44 0.0
dykes_navy_hymn_(nc)werths.mid 2 -0.6464358101521562 0.1634003698050877 -0.7194083224017234 21.27 0.57 0.0
enescu_romanian_rhapsody_1_(c)pajares.mid 3 0.3683837671961043 -0.8727591762107945 2.044329125096794 34.6 1.04 0.0016
fairfax_[H356]_(mccloskey).mid 0 -0.2462603597673365 2.069051297434661 -0.9814868734576172 0.0 0.23 0.0
fischer_presto_a_(nc)werths.mid 0 0.4927167169761079 0.8014342724039027 0.3080587243514974 6.37 0.34 0.0
franck_cantabile_(c)amici.mid 2 0.3199188286661943 -0.8610219815345838 -1.6277487550386285 0.0 0.55 0.0
franck_chasseur_maudit_(c)lucarelli.mid 2 0.59372308419265 1.09204721258688 1.99370031409736 20.78 0.85 0.0018
franck_chorale_1_(c)thompkins.mid 2 -1.32630377962314 0.5342957215733468 0.0995871496479451 19.02 0.43 0.0
franck_chorale_3_(c)diodati.mid 2 -0.3594961974540427 -0.4816758495994533 -0.4781769288161845 0.0 0.76 0.0
franck_chorale_3_(c)mccoy.mid 2 -0.6554946771670925 0.8014342724039027 0.075761826824682 34.55 0.58 0.0
franck_fantaisie_op_16_(c)mccoy.mid 2 -1.021472904570527 0.8014342724039027 -0.8504475979296702 29.25 0.57 0.0
franck_finale_21_(c)mccoy.mid 2 0.590552480737422 2.069051297434661 -1.169111290690814 30.03 0.54 0.0
franck_finale_21_(c)shattuck.mid 2 0.5325757318418283 2.069051297434661 -0.3024651729946193 30.88 0.53 0.0
franck_pastorale_19_(c)amici.mid 2 -0.8124395482008674 0.1333531514339883 0.0489583386485111 0.0 0.58 0.0
franck_pastorale_19_(c)mccoy.mid 2 -0.8221778302419244 0.8014342724039027 -0.5734782201092369 34.92 0.47 0.0
franck_prelude_fugue_variation_(c)siu.mid 2 -0.6197121524580934 -0.9408349053328168 0.2216919291171685 21.11 0.37 0.0154
franck_priere_20_(c)diodati.mid 2 -0.8124395482008674 -0.6117239666118679 -0.2012075509957512 0.0 0.62 0.0
franck_sonata_A_1_(c)gray.mid 2 -0.054891794076803 -1.37323315720442 -0.7789716294598811 9.12 0.58 0.0
franck_sonata_A_4_(c)gray.mid 2 0.6143320066516305 -1.6070380751545372 -0.9546833852814464 0.0 0.61 0.0
franck_symphonie_1_(c)lucarelli.mid 2 0.9132746181445344 1.4554307597623646 0.0013076930019849 26.85 0.65 0.005699999999999999
franck_symphonie_2_(c)lucarelli.mid 2 -0.7014684272678953 1.4404071505768146 0.7071328816411541 13.05 0.87 0.0
franck_symphonie_3_(c)lucarelli.mid 2 1.6438722428991632 1.4366512482804272 -0.0522992833503569 19.17 0.67 0.0
fran aix_divertissement_deux_guitares_1_(bachovich).mid 3 0.8734156032788142 0.5615260132221557 0.0638491654130507   
fran aix_divertissement_deux_guitares_2_(bachovich).mid 3 -0.9895403983428758 0.3338244365036679 -1.2108056056315244   
fran aix_divertissement_deux_guitares_3_(bachovich).mid 3 -1.027814111480983 0.4497879199046298 -0.3590503146998692   
fran aix_divertissement_deux_guitares_4_(bachovich).mid 3 1.0915078266634102 0.6521371561225021 -0.4067009603463954   
frei_jacinto_toccata_(c)marchesano.mid 1 0.1842622951175205 0.8014342724039027 -0.2935306769358956 0.0 0.32 0.0
froberger_fantasia_2_(c)kirill.mid 0 0.071479400781561 0.8014342724039027 -1.243565424513511 21.04 0.3 0.0
froberger_fantasia_5_(c)kirill.mid 0 0.4349664397558881 0.7948614433852248 -1.5949889361566416 21.9 0.31 0.271
froberger_fantasia_8_(c)kirill.mid 0 0.0597028736621437 0.8014342724039027 -1.0499846765744985 19.81 0.19 0.0
galles_sonata_cminor_(c)marchesano.mid 1 0.5540905410023028 0.8394627831548256 0.0459801732956033 28.6 0.29 0.0
galles_sonata_fminor_(c)marchesano.mid 1 0.0674029106248394 0.834767905284341 1.767359747276361 11.15 0.24 1.0
galynin_piano_concerto_2_1_(c)goldberg.mid 3 -0.2969900150509807 1.2709220594523316 0.33188404717476 8.22 0.8 0.06570000000000001
galynin_piano_concerto_2_2_(c)goldberg.mid 3 0.3024805096624414 1.2709220594523316 0.9721895980499556 11.36 0.85 0.3712
galynin_piano_concerto_2_3_(c)goldberg.mid 3 0.8321977583608533 1.2709220594523316 0.9364516138150611 8.79 0.81 0.0152
gelinek_allemande_in_g_minor_(c)werths.mid 1 -0.8366720174658224 0.8014342724039027 1.189595668812231 14.14 0.3 0.0
gelinek_canarie_in_b_flat_major_(c)werths.mid 1 -0.3850874967712382 0.8014342724039027 -0.254814527348093 13.66 0.29 1.0
gershwin_rhapsody_in_blue_(c)oguri.mid 3 0.093447153292782 -0.1178228146369209 -0.3233123304649745 0.0 0.52 0.0
gimenez_baile_de_luis_alonso_(c)pajares.mid 2 -0.1450275208754212 -0.8220544952095642 2.1009142668020444 12.81 0.99 1.0
gimenez_boda_de_luis_alonso_(c)pajares.mid 2 1.194552438958313 -0.9427128564810104 1.8626610385694131 34.29 0.9 0.6049
glazunov_prelude_fugue_101_02_yogore.mid 2 -0.5504118197938295 -0.1943493239258145 -0.3054433383475271 22.71 0.41 0.0
glazunov_prelude_fugue_101_04_yogore.mid 2 0.3686102388714782 -0.081672255034192 -0.5020022516394476 39.34 0.58 0.0070999999999999995
glinka_russian_polka_(nc)werths.mid 2 -0.3594961974540427 0.2187999286768027 0.582049936819023 0.0 0.34 0.0
gombert_kyrie_missa_beati_omnes_(mccloskey).mid 0 -0.0424358519312653 2.069051297434661 -1.3031287315716689 0.0 0.28 0.0
gossec_gavotte_(nc)werths.mid 1 0.3076893581960303 2.069051297434661 -0.755146306636618 3.89 0.35 0.0
graun_gigue_(c)marchesano.mid 0 0.0936736249681555 0.8014342724039027 0.7279800391115088 0.0 0.38 0.0
grieg_aus_holberger_zeit_op_40_(hisamori).mid 2 0.2003417840690326 -0.9305061740177514 0.4152726770561811 39.41 0.51 0.2743
grieg_ballade_in_g_minor_op_24_(hisamori).mid 2 -0.2317661725434381 -0.9009284434337004 0.2425390865875238 46.11 0.76 0.0
grieg_elegiac_melodies_34_2_(c)pajares.mid 2 -1.2402445429812434 -0.6215832101398853 -1.1869802828082612 19.74 0.44 0.0
grieg_norwegische_tanze_op_35_(hisamori).mid 2 0.9042157511295984 -1.2952981845543805 -0.1386660785846853 35.88 0.56 0.0
grieg_peer_gynt_n_1_op_46_(hisamori).mid 2 0.0363762910986822 -1.1394282392543025 -0.4186136217580269 35.09 0.61 0.0
grieg_peer_gynt_n_2_op_55_(hisamori).mid 2 0.1935476338078303 -0.9549195389442696 0.3467748739392997 32.36 0.57 0.0
grieg_piano_concerto_54_(c)unknown.mid 2 -0.7444980455888437 0.5432159895272669 0.4420761652323521 0.0 0.92 0.0
grieg_piece_12_1_(c)oguri.mid 2 0.093447153292782 -1.7309828509353224 -1.270368912689682 0.0 0.56 0.0
grieg_piece_38_1_(c)oguri.mid 2 0.093447153292782 -1.278396624220637 -0.8147096136947755 0.0 0.72 0.0
grieg_piece_43_1_(c)oguri.mid 2 0.093447153292782 -0.2502183705845782 0.6684167320533513 0.0 0.37 0.0
grieg_piece_43_6_(c)oguri.mid 2 0.093447153292782 -0.3520972203740867 -0.7700371334011574 0.0 0.48 1.0
grieg_piece_47_2_(c)oguri.mid 2 0.093447153292782 -0.3765105853006054 -0.6241070311086709 0.0 0.57 0.0
grieg_piece_47_3_(c)oguri.mid 2 0.093447153292782 -0.9394264419716716 -1.121460645044288 0.0 0.53 0.0
grieg_piece_54_4_(c)oguri.mid 2 0.093447153292782 -0.986844708463563 -0.8474694325767623 0.0 0.64 0.0
grieg_piece_57_6_(c)oguri.mid 2 0.093447153292782 -1.2305088699416975 -1.270368912689682 0.0 0.6 0.0
grieg_piece_65_2_(c)oguri.mid 2 0.093447153292782 -1.1455315804859318 -1.5145784716281288 0.0 0.61 0.0
grieg_piece_65_5_(c)oguri.mid 2 0.093447153292782 -1.110789484244348 -1.687312062096786 0.0 0.68 0.0
grieg_piece_68_3_(c)oguri.mid 2 0.093447153292782 -1.2051565294410824 -0.9040545742820124 0.0 0.72 0.0
grieg_piece_71_7_(c)oguri.mid 2 0.093447153292782 -0.9464687587773978 -1.1155043143384722 0.0 0.5 0.0
grieg_sonata_in_e_minor_op_7_(hisamori).mid 2 0.8582420010287958 -0.5821462360278171 0.5016394722905095 31.97 0.53 0.0
guilmant_noels_1_1_(c)borsari.mid 2 -0.4718261484392551 0.8014342724039027 -0.8564039286354861 10.08 0.44 0.0
guilmant_noels_1_2_(c)borsari.mid 2 -1.2200885638730097 -0.8882522731833925 -0.2369455352306456 0.0 0.57 0.0
guilmant_noels_1_3_(c)borsari.mid 2 -1.129499893723645 -0.8887217609704412 0.0102421890607089 0.0 0.52 0.0
guilmant_noels_1_4_(c)borsari.mid 2 -0.5606030451856328 0.8014342724039027 -0.7640808026953415 7.25 0.36 0.0
guilmant_noels_1_5_(c)borsari.mid 2 0.2195918764757725 0.8014342724039027 -1.1065698182797483 15.67 0.41 0.0256
guilmant_noels_1_6_(c)borsari.mid 2 -1.1747942287983273 -0.8887217609704412 -0.9546833852814464 0.0 0.61 0.0
guilmant_noels_1_7_(c)borsari.mid 2 -0.8466367711822528 -0.8887217609704412 -0.7372773145191706 12.64 0.6 0.0
guilmant_noels_2_1_(c)borsari.mid 2 -0.7433656872119767 0.8014342724039027 -0.5347620705214344 13.91 0.42 0.0361
guilmant_noels_2_2_(c)borsari.mid 2 -1.129499893723645 -0.8887217609704412 -0.5973035429325 0.0 0.51 0.0
guilmant_noels_2_3_(c)borsari.mid 2 -1.2046884899476176 0.8014342724039027 -0.1297315825259619 6.43 0.43 0.0
guilmant_noels_2_4_(c)borsari.mid 2 0.3303365257333715 0.8014342724039027 -0.412657291052211 21.82 0.51 0.08810000000000001
handel-oguri_harmonious_balcksmith_(c)oguri.mid 0 0.093447153292782 0.0605825444414819 0.4003818502916415 0.0 0.48 0.0
hassler_capriccio_(nc)werths.mid 0 -0.6980713521372942 0.8014342724039027 0.4063381809974571 8.31 0.33 0.0
holst_suite_eb_op_28a_1_(c)pollen.mid 2 -0.8260278487232721 -0.9398959297587202 0.1561722913531948 11.97 0.99 0.0
holst_suite_eb_op_28a_2_(c)pollen.mid 2 0.6188614401590985 -1.7098559005181435 0.1799976141764579 7.31 0.68 0.0
holst_suite_eb_op_28a_3_(c)pollen.mid 2 3.4647045129013985 0.075606153627032 -0.6509105192848419 15.0 0.7 0.0
hummel_cello_sonata_104_1_(c)uknown.mid 1 0.3452836563080166 0.9845345093527904 -0.2071638817015668 17.05 0.47 0.9962000000000001
hummel_cello_sonata_104_2_(c)uknown.mid 1 -1.1682265502124982 0.77842937083853 0.162128622059011 17.28 0.35 0.0
hummel_cello_sonata_104_3_(c)uknown.mid 1 2.076433142862381 1.062469482002829 -0.6300633618144869 16.83 0.4 0.0
hummel_fugue_7_1_(c)simonetto.mid 1 0.093447153292782 -0.8887217609704412 0.4748359841143386 0.0 0.47 0.0
hummel_fugue_7_2_(c)simonetto.mid 1 0.093447153292782 0.0502538131264165 -1.2614344166309583 0.0 0.54 0.0
hummel_fugue_7_3_(c)simonetto.mid 1 0.093447153292782 0.0502538131264165 -0.4781769288161845 0.0 0.44 0.0
hummel_piano_pieces_01_20_(c)unknown.mid 1 -0.172883536946351 -0.4403609243391918 -0.4215917871109348 20.21 0.38 0.1348
hummel_piano_pieces_21_30_(c)unknown.mid 1 0.1034119070092121 -0.428623729662981 -0.2220547084661065 9.35 0.41 0.20629999999999998
hummel_piano_pieces_31_40_(c)unknown.mid 1 -0.1235127117149469 -0.3708767318560241 0.203822936999721 20.56 0.6 0.0
hummel_piano_pieces_41_50_(c)unknown.mid 1 -0.0279416647073669 -0.6934148415582949 -0.1178189211143306 22.03 0.46 0.34299999999999997
hummel_piano_pieces_51_60_(c)unknown.mid 1 -0.2272367390359698 -0.224396542296914 0.0489583386485111 21.75 0.55 0.16269999999999998
hummel_piano_sonata_81_1_(c)wolfe.mid 1 0.3767632191849207 -0.3694682684948787 0.468879653408523 18.33 0.5 0.0
hummel_piano_sonata_81_2_(c)wolfe.mid 1 -1.9706156960604984 -1.7971806289091512 1.5291065190437303 13.54 0.48 0.0118
hummel_piano_sonata_81_3_(c)wolfe.mid 1 0.7896210833906518 -0.2901248324836943 0.7696743540522194 3.05 0.57 0.0
hummel_piano_trio_22_1_(c)reid.mid 1 -0.0877301870059478 0.5732632078983664 0.4897268108788783 0.0 0.48 0.0
hummel_piano_trio_22_2_(c)reid.mid 1 -1.220315035548383 0.1962645148984779 1.776294243335085 13.09 0.44 0.0
hummel_piano_trio_22_3_(c)reid.mid 1 0.093447153292782 -0.5150094824798921 0.7786088501109428 0.0 0.44 0.0
hummel_piano_trio_65_1_(c)reid.mid 1 0.5753788784874035 0.9338298283515594 -0.1029280943497909 1.33 0.55 0.0
hummel_piano_trio_65_2_(c)reid.mid 1 -1.534884192642053 1.1953345257375347 1.3533947632221652 18.7 0.4 1.0
hummel_piano_trio_65_3_(c)reid.mid 1 0.2746244935915119 1.503788001828352 0.3497530392922074 0.0 0.52 0.0
hummel_piano_trio_93_1_(c)reid.mid 1 0.2746244935915119 0.0399250818113511 1.3533947632221652 0.0 0.65 0.0
hummel_piano_trio_93_2_(c)reid.mid 1 -1.3684275112425948 -0.21078139647251 1.040687401166837 20.47 0.38 0.0
hummel_piano_trio_93_3_(c)reid.mid 1 0.0868794747069529 0.1018974697017434 1.0496218972255604 28.09 0.45 0.0
hummel_piano_trio_96_1_(c)reid.mid 1 0.4107339704909325 0.1408649560267636 0.5552464486428514 2.61 0.59 0.0
hummel_piano_trio_96_2_(c)reid.mid 1 -1.13516168560798 0.157766516360507 0.9513424405796004 15.69 0.47 0.0
hummel_piano_trio_96_3_(c)reid.mid 1 0.1160943208301232 0.1572970285734584 1.278940629399468 0.0 0.44 0.0
iglo_prelude_and_fugue_f-moll_(c)iglo.mid 3 0.5463905040396068 -1.2516358203588769 -0.9755305427518012 0.0 0.57 0.0
iglo_prelude_and_fugue_fis-moll_(c)iglo.mid 3 0.5676788415247075 -0.9389569541846232 -0.2369455352306456 29.43 0.46 0.0
iglo_prelude_and_fugue_F_(c)iglo.mid 3 0.5463905040396068 -1.5798077835057285 -0.7819497948127889 0.0 0.54 0.0
indy_sonate_63_1907_1_(c)lefeldt.mid 2 -0.4383083404839903 -1.8338006762989287 0.5731154407602989 29.35 0.46 0.038900000000000004
indy_sonate_63_1907_2_(c)lefeldt.mid 2 1.9416824960152008 -1.6572732683687192 -0.6598450153435655 20.55 0.46 0.9951000000000001
indy_sonate_63_1907_3_(c)lefeldt.mid 2 -0.4688820166594008 -1.7558657036488894 1.3653074246337964 23.43 0.63 0.0139
inglot_the_leaves_be_green_(mccloskey).mid 0 -0.9483225534249148 -1.827697335067299 -0.2429018659364618 0.0 0.17 0.0
isaac_carminum_agnus_(mccloskey).mid 0 -0.6312622079021375 -0.3253364165123265 -1.297172400865853 0.0 0.25 0.0
isaac_carminum_credo_(mccloskey).mid 0 0.4558018338902418 2.069051297434661 -1.4401243378054316 0.0 0.27 0.0
isaac_carminum_gloria_(mccloskey).mid 0 0.2066829909794882 2.069051297434661 -1.225696432396064 0.0 0.28 0.0
isaac_carminum_kyrie_(mccloskey).mid 0 -0.2462603597673365 0.4258440427651597 -1.395451857511813 0.0 0.19 0.0
isaac_carminum_sanctus_(mccloskey).mid 0 -0.0424358519312653 2.069051297434661 -1.2912160701600373 0.0 0.26 0.0
ives_unanswered_question_(c)barker.mid 2 0.093447153292782 -2.019248352183058 -1.868980148624167 0.0 0.47 0.0
janacek_auf_verwachsenem_pfade_1_10_(c)lefeldt.mid 2 -1.018075829439926 -2.537562869084524 0.281255236175326 22.16 0.67 1.0
janacek_auf_verwachsenem_pfade_1_1_(c)lefeldt.mid 2 -0.9972404353055718 -2.4366229948691114 0.2991242282927734 24.81 0.59 1.0
janacek_auf_verwachsenem_pfade_1_2_(c)lefeldt.mid 2 -0.3031047502860631 -2.1821606142888625 0.1174561417653926 39.47 0.44 0.1802
janacek_auf_verwachsenem_pfade_1_3_(c)lefeldt.mid 2 -0.8373514324919427 -2.543196722529105 0.0698054961188664 23.49 0.63 0.08109999999999999
janacek_auf_verwachsenem_pfade_1_4_(c)lefeldt.mid 2 -0.6430387350215548 -2.401880898627528 -1.1065698182797483 32.22 0.95 0.0141
janacek_auf_verwachsenem_pfade_1_5_(c)lefeldt.mid 2 0.9384129741109836 -1.942252355107116 -0.4722205981103688 32.97 0.57 0.0079
janacek_auf_verwachsenem_pfade_1_6_(c)lefeldt.mid 2 -1.4171189214478783 -2.116901811889131 0.203822936999721 36.79 0.56 1.0
janacek_auf_verwachsenem_pfade_1_7_(c)lefeldt.mid 2 -0.942887233215953 -2.307044365643745 -0.4930677555807241 19.87 0.67 1.0
janacek_auf_verwachsenem_pfade_1_8_(c)lefeldt.mid 2 -0.773259948361267 -1.9676046956077309 -0.9368143931639988 25.88 0.6 1.0
janacek_auf_verwachsenem_pfade_1_9_(c)lefeldt.mid 2 -1.1865707559177447 -2.7892083229424816 -1.2376090938076956 19.8 0.76 1.0
janacek_glagolitic_mass_1_(c)unknown.mid 2 -0.8566015248986829 -0.2412981026306574 0.8888009681685349 12.97 0.71 0.0128
janacek_glagolitic_mass_7_(c)unknown.mid 2 1.2905764293166402 0.7258467386891058 -0.802796952283144 24.81 0.33 0.006500000000000001
janacek_glagolitic_mass_8_(c)unknown.mid 2 1.3616885353838912 0.845096636599407 -0.1446224092905015 0.0 0.79 0.98
janacek_moravian_dances_(c)yogore.mid 2 0.4721077945171275 0.2037763194912526 -0.2518363619951853 25.32 0.39 0.0
janacek_sinfonietta_op_60_1_(c)behringer-siu.mid 2 0.569037671576948 1.119277504235689 -0.5764563854621447 15.43 0.55 0.07690000000000001
janacek_sinfonietta_op_60_2_(c)behringer-siu.mid 2 0.0418116113076439 -0.2032695918797353 1.272984298693652 28.75 0.77 0.16870000000000002
janacek_sinfonietta_op_60_3_(c)behringer-siu.mid 2 -0.0714242263790621 0.5751411590465604 -0.07612460617362 25.63 0.5 0.4537
janacek_sinfonietta_op_60_4_(c)behringer-siu.mid 2 0.9429424076184516 -0.2572606873903042 -0.4543516059929214 31.45 0.62 0.0159
janacek_sinfonietta_op_60_5_(c)behringer-siu.mid 2 -0.247619189819577 -0.0704045481450293 2.1574994085072947 34.47 0.84 0.2273
janacek_sonate_1_1905_1_(c)lefeldt.mid 2 -0.4294759451444272 -1.673235853128366 0.6267224171126408 28.0 0.54 0.0329
janacek_sonate_1_1905_2_(c)lefeldt.mid 2 -2.1377517924860765 -2.281222537356081 0.4778141494672465 32.47 0.78 0.0127
kanno_concerto_grosso_VI_wve-168_(c)kanno.mid 3 0.093447153292782 -1.2089124317374698 1.1300323617540735 0.0 0.51 0.0
karg_elert_interlude_1_(c)unknown.mid 2 -1.6050904120078109 -0.5323805306006836 -1.4669278259816023 0.0 0.3 0.0
karg_elert_interlude_2_(c)unknown.mid 2 -1.3786187366343985 -1.5460046628382416 -0.8504475979296702 0.0 0.42 0.0
karg_elert_interlude_3_(c)unknown.mid 2 -1.7183262496945169 -0.5131315313316981 -1.4252335110408922 0.0 0.35 0.0
karg_elert_interlude_4_(c)unknown.mid 2 -1.6050904120078109 -0.5131315313316981 -0.8385349365180386 0.0 0.31 0.0
karg_elert_interlude_5_(c)unknown.mid 2 -0.8124395482008674 -1.5460046628382416 -1.7379408730962205 0.0 0.51 1.0
karg_elert_interlude_6_(c)unknown.mid 2 0.093447153292782 -1.8957730641893211 -1.925565290329417 0.0 0.42 0.0
karg_elert_interlude_7_(c)unknown.mid 2 -1.7183262496945169 -0.5131315313316981 -1.3418448811594714 0.0 0.31 0.0
karg_elert_piano_pieces_1_(c)unknown.mid 2 -1.7183262496945169 -1.9492946719128423 -1.5145784716281288 0.0 0.44 0.0
karg_elert_piano_pieces_2_(c)unknown.mid 2 -1.786267752306541 -1.620653220978942 -1.4520369992170632 0.0 0.48 0.0
karg_elert_piano_pieces_3_(c)unknown.mid 2 0.5237433365022656 -2.0136144987384768 -1.833242164389273 0.0 0.46 1.0
karg_elert_piano_pieces_4_(c)unknown.mid 2 -0.6992037105141612 -0.137541301692955 -0.6658013460493812 0.0 0.53 1.0
karg_elert_piano_pieces_5_(c)unknown.mid 2 -0.9417548748390856 -0.8173596173390802 0.7101110469940619 23.97 0.64 0.0
karg_elert_sonate_harmonium_1_(c)vanzetten.mid 2 -0.5714736856035567 0.7737344929680453 0.025133015825248 33.49 0.48 0.1392
ketelbey_mystic_land_egypt_(c)lucarelli.mid 2 -0.5033057113161594 -0.3896562433379615 -0.4156354564051189 16.9 0.41 0.0
kissin_invention_two_part_1_(winitzki).mid 3 0.0087467467031259 -1.91408308788421 0.0400238425897876 17.81 0.23 0.0
kissin_invention_two_part_2_(winitzki).mid 3 0.4664460026327922 -0.7680633996989953 1.791185070099624 13.31 0.26 0.0
lalo_norvegian_rhapsody_(c)pollen.mid 2 0.5586199745097709 -0.3788580242358474 0.9334734484621532 46.08 0.88 0.0
lasso_beatus_homo_(mccloskey).mid 0 0.6369791741889717 -0.137541301692955 -1.11848247969138 0.0 0.31 0.0
lasso_beatus_vir_(mccloskey).mid 0 0.4558018338902418 2.069051297434661 -1.0767881647506696 0.0 0.18 0.0
lasso_discendite_a_me_(mccloskey).mid 0 0.1840358234421469 -0.137541301692955 -1.243565424513511 0.0 0.28 0.0
lasso_expandi_manus_(mccloskey).mid 0 3.1734619383711897 -0.137541301692955 -1.880892810035799 0.0 0.3 1.0
lasso_intellectum_tibi_(mccloskey).mid 0 0.3878603312782181 -0.137541301692955 -1.3448230465123792 0.0 0.31 0.0
lasso_oculus_non_vidit_(mccloskey).mid 0 -0.2462603597673365 0.4258440427651597 -0.9189454010465516 0.0 0.19 0.0
lidon_quartet_in_concert_form_2-3_(c)pajares.mid 1 -0.3323195964092331 -0.1605462032583277 -0.4841332595220003 44.0 0.43 0.0
lidon_quartet_in_concert_from_1_(c)pajares.mid 1 0.3434718829050291 -0.2065560063890739 -0.0284739605270938 11.09 0.56 0.0
liszt-busoni_ad_nos_ad_salutarem_undam_(c)pepperdine.mid 2 0.4653136442559248 -0.081672255034192 0.3110368897044053 31.51 0.48 0.0013
lully_air_tendre_(c)werths.mid 0 -1.1693589085893654 0.8014342724039027 0.162128622059011 17.11 0.28 0.0
lully_courante_in_e_minor_(c)werths.mid 0 0.3935221231625534 0.8014342724039027 -0.1446224092905015 12.19 0.24 0.0
luther_laudate_dominum_(nc)werths.mid 0 0.5463905040396068 2.069051297434661 -1.5592509519217472 0.0 0.05 0.0
luther_mightly_fortress_(nc)werths.mid 0 -0.3878051568757192 0.1136346643779541 -1.121460645044288 12.23 0.43 0.0
lutoslawsky_variation_theme_by_paganini_(c)znaniechi.mid 3 0.1770152015055711 0.5657514033055917 1.716730936276927 38.61 0.52 0.0
mahler_symphony_1_1_(c)lucarelli.mid 2 1.113928522525378 1.1540196004772731 0.7428708658760484 20.66 0.95 0.0
mahler_symphony_1_1_(c)unknown.mid 2 0.9381865024356104 -0.5835546993889624 -0.2994870076417114 32.35 0.76 0.0
mahler_symphony_1_2_(c)lucarelli.mid 2 1.2885381842382793 1.2202173784511017 0.1978666062939054 25.76 0.63 0.0
mahler_symphony_1_3_(c)lucarelli.mid 2 -1.18294720911177 0.5371126482956375 -0.3262904958178824 17.92 0.57 0.0
mahler_symphony_1_4_(c)lucarelli.mid 2 1.0946784301186383 0.9155198046566712 1.2610716372820203 28.79 0.79 0.0014000000000000002
mahler_symphony_4_1_(c)unknown.mid 2 -0.7687305148537987 -1.1647805797549176 1.347438432516349 14.41 0.79 0.0
mahler_symphony_4_2_(c)unknown.mid 2 -1.0903202938840444 -1.2722932829890077 1.6690802906304008 15.2 0.47 1.0
mahler_symphony_4_3_(c)unknown.mid 2 -0.8269337354247658 -1.299054086850768 -0.3054433383475271 31.68 0.65 0.0
mahler_symphony_4_4_(c)unknown.mid 2 -0.7460833473164574 -1.3657213526116447 0.861997479992364 22.77 0.7 0.0
marbeck_[H451]_(mccloskey).mid 0 0.1840358234421469 0.0502538131264165 -1.2912160701600373 0.0 0.19 1.0
marcello_bassoon_sonata_f_major_(c)reid.mid 0 0.1344385265353697 -0.6558558185944208 0.2633862440578791 33.12 0.52 0.0
marcello_oboe_sonata_1_(c)leslie.mid 0 -0.5406735377527726 0.709414666142411 1.1508795192244283 0.0 0.42 0.0
marcello_oboe_sonata_2_(c)leslie.mid 0 -1.7183262496945169 0.5347652093603948 0.4837704801730627 0.0 0.33 0.0
marcello_oboe_sonata_3_(c)leslie.mid 0 0.6143320066516305 0.420679677107627 1.8120322275699796 0.0 0.39 1.0
marchand_basse_de_trompette_(c)mccoy.mid 0 -0.6312622079021375 0.8014342724039027 1.457630550573941 0.0 0.35 0.0
maschera_canzona_(mccloskey).mid 0 -0.8124395482008674 -0.137541301692955 -0.1207970864672384 0.0 0.3 0.0
